mock1	mock2	mock3	hrcc1	hrcc2	hrcc3
AT2G06555	0	5	1	0	1	0
AT2G06560	0	3	1	1	1	0
AT2G06580	0	2	0	0	6	0
AT2G06590	0	0	1	0	0	0
AT2G06600	0	0	1	0	0	0
AT2G06650	0	0	0	0	9	0
AT2G06670	0	0	0	0	1	0
AT2G06715	0	0	0	6	1	0
AT2G06720	0	1	0	0	0	0
AT2G06750	0	8	0	0	0	0
AT2G06760	0	1	0	0	1	0
AT2G06770	0	2	10	7	5	1
AT2G06800	0	0	0	1	0	0
AT2G06810	0	2	0	0	1	0
AT2G06822	0	1	0	0	0	0
AT2G06830	0	10	0	0	0	0
AT2G06840	0	5	0	0	1	0
AT2G06845	0	0	0	0	2	0
AT2G06850	199	155	288	56	45	109
AT2G06860	0	0	0	0	10	0
AT2G06870	0	6	0	0	0	0
AT2G06880	0	2	0	5	0	0
AT2G06885	0	5	8	16	5	11
AT2G06900	0	4	0	3	3	0
AT2G06902	0	2	0	6	3	1
AT2G06904	0	0	0	0	9	0
AT2G06906	0	1	3	0	3	0
AT2G06908	0	1	0	1	0	0
AT2G06910	0	17	0	0	10	0
AT2G06914	0	0	0	0	4	0
AT2G06917	0	2	0	0	2	0
AT2G06920	0	0	0	0	1	0
AT2G06925	53	60	150	33	19	29
AT2G06930	0	0	0	0	6	0
AT2G06950	25	15	29	16	18	43
AT2G06965	0	3	0	0	0	0
AT2G06980	0	1	0	1	17	0
AT2G06990	22	25	65	55	32	52
AT2G07010	0	3	0	0	0	0
AT2G07020	0	6	0	1	2	0
AT2G07030	0	4	0	3	0	1
AT2G07040	0	3	0	0	3	0
AT2G07042	2	3	6	3	1	1
AT2G07050	100	107	147	82	46	152
AT2G07070	0	0	0	1	0	1
AT2G07080	249	283	880	622	352	455
AT2G07090	0	0	0	1	0	0
AT2G07100	0	0	0	4	7	0
AT2G07140	0	5	1	0	0	0
AT2G07150	0	23	1	0	10	0
AT2G07155	0	0	0	2	1	0
AT2G07160	0	0	0	0	4	1
AT2G07170	0	0	2	0	0	1
AT2G07180	66	68	119	93	55	141
AT2G07185	0	0	0	0	5	0
AT2G07190	0	1	0	0	0	0
AT2G07210	0	1	0	0	0	0
AT2G07212	0	9	0	2	5	0
AT2G07220	0	1	0	0	0	0
AT2G07230	0	5	0	0	0	0
AT2G07240	0	3	0	0	4	0
AT2G07340	22	31	48	38	16	49
AT2G07360	94	77	168	151	109	232
AT2G07380	0	2	0	0	0	0
AT2G07395	0	0	1	0	0	0
AT2G07400	1	9	8	22	8	31
AT2G07410	0	2	0	0	0	0
AT2G07420	2	0	0	0	0	0
AT2G07440	0	3	0	0	0	0
AT2G07450	0	2	0	0	0	0
AT2G07480	0	0	0	0	10	0
AT2G07483	0	5	0	0	0	0
AT2G07490	0	3	0	0	10	1
AT2G07500	0	5	1	0	7	0
AT2G07505	0	0	1	0	0	0
AT2G07510	0	1	0	0	0	1
AT2G07521	0	3	0	0	0	0
AT2G07530	0	0	0	0	2	0
AT2G07540	0	2	5	6	4	1
AT2G07550	0	1	0	1	0	0
AT2G07560	0	6	0	2	7	0
AT2G07570	3	0	0	0	15	0
AT2G07580	0	2	0	1	0	0
AT2G07590	0	2	0	0	0	0
AT2G07600	1	8	17	17	7	9
AT2G07620	0	4	1	14	4	0
AT2G07635	3	0	0	2	1	0
AT2G07640	0	0	1	2	1	0
AT2G07650	0	8	0	9	2	0
AT2G07660	0	4	0	0	0	0
AT2G07664	0	0	0	4	3	5
AT2G07667	0	1	2	2	0	2
AT2G07669	0	7	1	0	3	0
AT2G07671	9	10	21	14	9	15
AT2G07673	0	0	0	0	5	1
AT2G07674	1	0	3	4	1	3
AT2G07675	0	0	5	0	12	5
AT2G07676	11	49	63	80	16	66
AT2G07677	5	14	21	22	7	19
AT2G07678	2	0	1	0	0	0
AT2G07680	0	7	13	14	5	11
AT2G07682	1	6	0	23	6	38
AT2G07683	0	0	10	0	14	4
AT2G07684	0	0	1	0	0	0
AT2G07685	0	0	0	4	3	5
AT2G07686	0	6	1	0	4	1
AT2G07687	7	9	22	11	6	8
AT2G07688	102	98	161	68	44	118
AT2G07689	2	3	0	2	0	4
AT2G07690	3	10	10	10	2	11
AT2G07692	0	0	0	1	0	1
AT2G07693	0	0	3	5	0	7
AT2G07694	0	0	2	0	0	1
AT2G07695	1	1	3	0	2	4
AT2G07696	4	1	5	2	4	5
AT2G07697	0	3	0	4	1	1
AT2G07698	24	29	60	49	26	54
AT2G07700	0	1	0	0	0	0
AT2G07704	0	0	0	0	1	0
AT2G07706	8	8	6	4	3	12
AT2G07707	8	9	18	10	6	11
AT2G07708	5	2	8	1	4	5
AT2G07709	35	46	68	57	26	82
AT2G07710	0	0	0	0	0	1
AT2G07711	17	18	37	21	13	26
AT2G07712	0	6	7	6	0	4
AT2G07714	0	7	0	1	1	0
AT2G07715	0	1	5	5	3	5
AT2G07716	0	1	6	6	4	3
AT2G07717	8	37	77	97	33	61
AT2G07718	4	2	8	1	4	3
AT2G07719	0	0	7	6	6	4
AT2G07721	0	3	1	0	0	1
AT2G07722	7	7	10	1	4	10
AT2G07723	24	33	62	53	26	58
AT2G07725	1	0	7	5	4	2
AT2G07727	9	9	27	10	7	6
AT2G07728	0	2	1	5	2	6
AT2G07730	0	0	0	3	0	0
AT2G07731	0	3	4	1	1	1
AT2G07732	62	56	118	69	46	98
AT2G07733	0	3	3	1	2	6
AT2G07734	2	7	10	14	5	11
AT2G07735	0	0	2	0	0	3
AT2G07736	0	0	2	0	0	0
AT2G07737	0	0	0	1	2	0
AT2G07738	34	34	55	50	30	86
AT2G07739	13	8	28	26	23	33
AT2G07740	0	1	0	1	1	1
AT2G07741	0	0	0	0	1	2
AT2G07743	1	1	0	0	1	0
AT2G07744	0	1	0	0	0	1
AT2G07747	0	0	1	0	0	0
AT2G07748	0	21	2	0	18	1
AT2G07749	0	35	4	0	16	7
AT2G07751	0	2	3	0	2	1
AT2G07756	0	0	0	1	0	0
AT2G07757	0	0	0	0	2	0
AT2G07758	1	4	0	8	4	13
AT2G07762	0	0	1	0	1	0
AT2G07764	0	0	1	0	0	0
AT2G07767	0	1	0	0	1	0
AT2G07769	0	1	1	0	0	0
AT2G07770	0	3	0	0	0	1
AT2G07772	15	9	19	5	6	10
AT2G07773	3	7	0	0	8	0
AT2G07774	1	4	9	9	4	6
AT2G07775	4	4	1	7	5	16
AT2G07777	0	1	3	4	0	3
AT2G07779	0	0	3	0	1	1
AT2G07783	91	119	170	154	73	229
AT2G07784	0	5	9	5	0	0
AT2G07785	5	2	4	1	3	6
AT2G07786	0	0	3	0	0	0
AT2G07787	0	5	9	7	3	6
AT2G07789	0	0	0	1	0	0
AT2G07791	0	15	18	40	8	33
AT2G07792	0	0	1	4	0	0
AT2G07798	5	4	7	3	1	6
AT2G07806	0	4	0	0	0	1
AT2G07807	11	8	0	5	4	0
AT2G07808	0	2	5	0	11	5
AT2G07809	0	0	1	2	1	0
AT2G07811	0	1	6	10	7	5
AT2G07813	0	3	1	9	3	0
AT2G07815	0	6	11	16	5	10
AT2G07825	2	5	1	3	1	0
AT2G07826	0	0	0	1	0	1
AT2G07827	0	0	1	3	2	3
AT2G07835	0	0	1	1	0	1
AT2G07981	0	1	1	13	10	1
AT2G08986	1	1	17	26	29	1
AT2G09187	0	2	0	6	2	1
AT2G09589	15	16	21	9	6	15
AT2G09795	21	17	38	21	16	29
AT2G09800	0	3	0	2	2	0
AT2G09820	0	2	0	0	4	0
AT2G09840	0	1	0	0	0	0
AT2G09850	0	9	0	0	0	0
AT2G09860	0	5	0	1	3	0
AT2G09865	0	0	0	0	1	0
AT2G09890	0	0	0	0	3	0
AT2G09910	0	0	0	2	0	0
AT2G09956	0	0	0	1	0	0
AT2G09960	11	2	15	0	8	1
AT2G09970	0	0	0	0	1	0
AT2G09990	28	40	56	72	31	104
AT2G10000	0	11	0	0	0	0
AT2G10010	0	0	0	0	2	0
AT2G10014	0	0	0	0	3	0
AT2G10020	0	2	1	0	8	0
AT2G10030	0	0	0	0	10	0
AT2G10070	0	7	0	2	1	0
AT2G10120	0	3	1	0	0	1
AT2G10130	0	0	1	0	6	0
AT2G10170	0	0	0	3	4	0
AT2G10180	2	3	1	6	2	0
AT2G10190	0	3	0	0	0	0
AT2G10200	0	0	0	1	0	0
AT2G10210	0	0	0	0	1	0
AT2G10223	0	0	0	0	0	1
AT2G10230	0	2	0	0	1	0
AT2G10237	0	0	0	2	0	0
AT2G10250	0	3	1	0	4	1
AT2G10256	0	0	0	1	4	0
AT2G10260	0	3	1	0	0	0
AT2G10280	0	2	5	1	4	1
AT2G10285	0	0	0	0	3	0
AT2G10290	0	0	0	0	1	0
AT2G10300	0	0	2	2	0	0
AT2G10310	2	1	1	3	4	0
AT2G10320	0	3	0	0	0	0
AT2G10350	0	0	0	0	2	0
AT2G10360	0	0	0	0	0	1
AT2G10410	97	110	149	95	51	169
AT2G10430	0	7	0	0	1	0
AT2G10465	0	10	0	0	1	0
AT2G10470	0	1	0	2	0	0
AT2G10480	0	1	0	0	0	0
AT2G10555	0	2	1	1	2	0
AT2G10557	0	5	0	0	0	0
AT2G10570	0	0	0	0	5	0
AT2G10590	0	0	0	0	0	1
AT2G10600	0	5	38	65	43	21
AT2G10602	0	2	0	1	0	0
AT2G10605	0	2	0	0	4	0
AT2G10606	0	0	0	0	7	0
AT2G10608	0	1	0	0	2	0
AT2G10610	0	8	1	0	0	1
AT2G10620	0	0	1	0	0	0
AT2G10640	0	0	0	0	6	0
AT2G10650	1	16	25	52	15	40
AT2G10660	0	2	1	1	0	0
AT2G10680	0	0	0	0	2	0
AT2G10690	1	0	0	0	0	0
AT2G10735	0	0	0	3	0	1
AT2G10760	0	2	0	3	1	1
AT2G10810	0	0	0	0	1	1
AT2G10820	0	0	0	0	3	0
AT2G10833	0	2	0	0	14	0
AT2G10836	0	18	2	0	10	0
AT2G10840	0	0	0	0	1	0
AT2G10870	0	0	1	0	0	2
AT2G10880	0	0	0	3	0	0
AT2G10890	0	4	4	7	2	6
AT2G10895	0	0	0	2	0	0
AT2G10900	0	1	0	2	0	0
AT2G10910	0	2	0	0	2	0
AT2G10920	0	2	1	0	0	1
AT2G10921	0	0	0	0	2	0
AT2G10930	0	6	0	0	2	0
AT2G10931	4	5	3	1	0	4
AT2G10940	2119	2878	7733	836	423	627
AT2G10950	30	35	44	40	20	72
AT2G10960	0	3	0	0	0	0
AT2G10975	0	0	0	0	0	1
AT2G10980	0	0	0	0	1	1
AT2G11000	33	30	57	28	19	44
AT2G11005	0	1	0	0	0	0
AT2G11010	0	0	0	0	5	0
AT2G11020	0	0	0	0	5	0
AT2G11030	0	2	0	0	14	1
AT2G11040	0	3	0	1	15	0
AT2G11050	0	1	0	3	2	1
AT2G11060	0	2	0	0	4	0
AT2G11100	0	0	0	0	2	0
AT2G11120	0	3	0	0	2	0
AT2G11140	1	3	5	1	4	9
AT2G11150	0	12	1	0	0	0
AT2G11165	0	0	0	0	6	1
AT2G11170	0	0	0	0	0	1
AT2G11190	0	4	0	0	0	0
AT2G11220	0	0	0	0	1	0
AT2G11230	21	36	57	58	24	62
AT2G11240	133	162	194	167	80	311
AT2G11270	0	0	1	0	0	0
AT2G11290	0	0	1	0	0	0
AT2G11300	0	0	1	0	9	1
AT2G11320	0	1	1	1	2	0
AT2G11330	0	1	0	7	2	0
AT2G11340	0	10	1	0	10	1
AT2G11350	0	4	1	6	2	1
AT2G11380	0	0	0	0	6	0
AT2G11390	0	0	0	1	4	0
AT2G11405	0	2	0	0	5	0
AT2G11410	0	0	0	0	1	0
AT2G11430	0	0	0	0	3	0
AT2G11450	0	9	0	0	2	0
AT2G11462	0	2	0	0	4	0
AT2G11480	0	2	0	0	1	0
AT2G11502	0	3	0	0	1	0
AT2G11507	0	0	1	0	0	0
AT2G11510	0	5	0	0	3	0
AT2G11520	39	23	66	45	42	73
AT2G11530	0	0	0	0	0	1
AT2G11550	0	0	2	0	2	0
AT2G11570	0	9	13	13	4	1
AT2G11600	1	2	0	0	0	1
AT2G11630	0	2	0	1	1	0
AT2G11660	0	0	0	0	3	1
AT2G11670	0	3	0	7	2	1
AT2G11680	0	0	0	0	0	1
AT2G11700	0	6	0	0	3	0
AT2G11720	0	0	0	3	5	0
AT2G11730	0	0	1	0	0	0
AT2G11740	0	0	0	0	3	0
AT2G11750	0	0	0	0	4	0
AT2G11770	0	3	1	8	3	8
AT2G11775	0	2	0	0	0	0
AT2G11780	0	11	0	4	0	0
AT2G11800	0	3	0	0	0	0
AT2G11810	0	0	1	0	5	2
AT2G11820	0	3	0	0	9	0
AT2G11830	0	3	0	0	0	0
AT2G11840	0	4	0	0	1	0
AT2G11851	0	3	0	0	1	1
AT2G11880	4	7	10	6	3	6
AT2G11890	363	495	503	368	148	709
AT2G11910	615	971	919	522	168	939
AT2G11930	0	0	2	0	0	0
AT2G11940	1	3	8	5	3	1
AT2G11950	2	3	0	4	0	0
AT2G11970	0	0	0	0	4	0
AT2G12020	0	16	0	4	60	0
AT2G12025	0	7	9	7	2	7
AT2G12060	0	2	1	4	2	1
AT2G12083	0	0	0	0	2	0
AT2G12100	0	0	0	0	2	0
AT2G12170	0	0	1	0	0	0
AT2G12190	13	6	30	10	11	10
AT2G12195	0	0	0	0	2	0
AT2G12210	0	0	0	0	11	0
AT2G12250	0	16	0	15	9	0
AT2G12325	0	0	0	1	0	0
AT2G12330	0	0	2	0	2	0
AT2G12360	0	0	0	0	1	0
AT2G12370	0	0	0	1	0	0
AT2G12380	0	1	0	0	0	0
AT2G12385	0	3	0	1	1	0
AT2G12390	0	4	0	2	2	0
AT2G12400	27	35	43	13	6	21
AT2G12407	0	4	0	0	0	0
AT2G12410	0	0	1	0	0	0
AT2G12420	3	0	0	0	3	0
AT2G12440	0	2	1	5	4	0
AT2G12460	4	0	1	0	0	0
AT2G12461	1	0	4	3	0	1
AT2G12462	6	6	12	1	1	0
AT2G12490	1	4	9	7	4	4
AT2G12500	0	0	0	11	0	0
AT2G12505	0	0	0	0	0	1
AT2G12540	0	0	0	0	5	0
AT2G12550	14	22	22	17	5	29
AT2G12560	0	0	0	1	0	0
AT2G12570	0	3	0	0	3	0
AT2G12610	0	4	0	4	0	0
AT2G12640	0	0	1	1	2	0
AT2G12646	0	12	0	2	0	0
AT2G12650	0	8	0	0	1	1
AT2G12680	1	6	0	0	7	0
AT2G12690	0	0	0	3	1	0
AT2G12710	0	0	0	0	1	0
AT2G12720	0	1	0	0	0	0
AT2G12730	0	1	0	0	2	0
AT2G12740	0	1	0	5	3	1
AT2G12760	0	3	0	0	3	2
AT2G12770	0	0	1	1	2	0
AT2G12780	0	3	0	0	2	0
AT2G12815	0	0	0	0	2	0
AT2G12850	0	5	5	4	1	1
AT2G12875	0	0	0	2	2	1
AT2G12900	3	0	0	0	0	0
AT2G12905	0	0	2	0	5	0
AT2G12910	0	3	0	0	9	0
AT2G12920	0	0	2	0	0	0
AT2G12930	0	0	0	0	1	0
AT2G12935	0	0	0	3	0	0
AT2G12940	0	0	0	0	7	0
AT2G12950	0	2	1	5	2	0
AT2G12970	0	0	1	3	0	2
AT2G12980	0	0	0	0	3	0
AT2G13000	0	0	0	0	10	0
AT2G13020	0	3	0	0	4	0
AT2G13040	0	0	0	4	0	0
AT2G13050	0	0	0	2	2	0
AT2G13060	0	0	0	2	2	0
AT2G13070	0	0	0	0	0	1
AT2G13090	0	0	0	0	2	0
AT2G13100	39	47	71	48	25	73
AT2G13115	0	49	0	0	242	0
AT2G13118	0	7	0	0	0	0
AT2G13120	0	2	0	0	0	0
AT2G13128	1	0	0	0	0	2
AT2G13130	0	0	0	3	0	2
AT2G13140	0	0	0	1	0	0
AT2G13142	0	20	0	0	7	0
AT2G13146	0	6	0	0	1	0
AT2G13150	0	0	0	2	2	0
AT2G13170	0	4	0	0	4	0
AT2G13175	0	2	1	9	4	11
AT2G13250	0	0	0	0	1	0
AT2G13260	0	1	0	0	0	0
AT2G13280	1	1	4	0	4	1
AT2G13290	36	32	55	27	19	48
AT2G13300	0	3	0	0	9	0
AT2G13320	0	2	0	1	0	0
AT2G13330	0	8	1	0	3	0
AT2G13360	3154	3455	4651	1690	933	3149
AT2G13370	49	50	77	56	34	98
AT2G13380	0	0	1	2	0	0
AT2G13390	0	5	1	0	3	0
AT2G13410	0	5	1	0	7	1
AT2G13420	0	4	4	6	1	4
AT2G13422	0	4	0	0	0	0
AT2G13430	0	0	1	0	0	0
AT2G13440	63	58	65	27	19	75
AT2G13450	0	9	0	0	6	1
AT2G13460	0	22	1	0	5	0
AT2G13469	0	0	0	1	0	0
AT2G13470	0	4	0	0	7	0
AT2G13500	0	0	1	0	0	0
AT2G13520	0	14	1	0	9	0
AT2G13530	0	3	0	0	0	0
AT2G13540	25	36	69	76	36	82
AT2G13550	0	4	5	16	7	18
AT2G13560	507	549	861	750	424	1226
AT2G13570	0	8	0	0	5	0
AT2G13580	0	1	5	9	7	9
AT2G13600	0	1	5	6	5	6
AT2G13610	7	10	8	4	1	9
AT2G13620	0	0	0	0	1	0
AT2G13640	0	0	0	0	1	0
AT2G13650	42	29	57	39	36	82
AT2G13665	0	0	1	0	0	3
AT2G13680	1	0	0	0	1	0
AT2G13690	81	97	91	56	25	127
AT2G13700	0	9	0	2	7	0
AT2G13720	0	3	0	0	23	1
AT2G13740	0	4	0	6	2	0
AT2G13750	0	7	0	0	0	0
AT2G13790	51	55	105	146	85	200
AT2G13800	0	4	6	22	9	25
AT2G13810	6	7	4	14	7	33
AT2G13820	1	6	10	1	3	6
AT2G13830	0	0	1	0	0	0
AT2G13840	13	6	11	1	3	7
AT2G13851	0	12	1	0	0	0
AT2G13860	0	1	0	0	0	0
AT2G13890	0	1	1	3	2	0
AT2G13895	0	0	0	0	1	0
AT2G13900	0	0	0	0	5	0
AT2G13910	0	0	0	4	0	0
AT2G13920	0	2	0	4	4	0
AT2G13940	0	4	0	0	0	0
AT2G13960	0	0	0	3	0	1
AT2G13970	40	49	72	45	22	68
AT2G13975	33	39	53	33	17	55
AT2G13980	0	1	1	0	1	0
AT2G14000	0	0	0	0	2	0
AT2G14010	0	0	0	0	3	0
AT2G14020	0	2	0	3	0	0
AT2G14040	0	4	0	0	6	0
AT2G14045	42	44	105	66	40	71
AT2G14050	6	0	6	2	5	6
AT2G14070	0	0	0	0	5	0
AT2G14080	42	47	102	109	62	123
AT2G14090	0	3	5	5	2	4
AT2G14095	0	1	0	0	0	0
AT2G14100	0	1	0	2	0	0
AT2G14110	7	8	12	12	7	18
AT2G14115	0	2	5	8	4	6
AT2G14120	82	84	114	116	69	227
AT2G14130	0	3	0	0	1	0
AT2G14140	0	0	0	0	1	0
AT2G14150	0	0	0	0	3	0
AT2G14170	105	130	212	161	81	223
AT2G14180	0	5	5	5	0	3
AT2G14200	2	7	0	2	0	0
AT2G14210	0	6	0	0	2	0
AT2G14220	8	8	3	2	0	10
AT2G14240	0	1	0	0	0	0
AT2G14247	1	0	0	1	0	2
AT2G14255	68	39	87	65	69	151
AT2G14260	42	55	57	37	16	73
AT2G14270	0	2	1	5	2	0
AT2G14285	26	27	48	21	13	30
AT2G14288	0	12	0	7	2	0
AT2G14290	0	2	5	9	5	7
AT2G14300	0	2	0	0	2	0
AT2G14310	0	5	0	0	0	0
AT2G14350	0	4	0	0	0	0
AT2G14365	0	3	0	0	0	0
AT2G14378	0	0	0	0	0	1
AT2G14380	0	0	0	0	4	0
AT2G14400	0	2	1	0	0	0
AT2G14410	0	20	0	1	11	0
AT2G14430	0	5	6	11	3	10
AT2G14450	0	0	0	2	0	0
AT2G14460	17	18	50	29	18	26
AT2G14470	0	1	1	0	2	0
AT2G14475	0	2	0	0	8	0
AT2G14520	9	10	16	1	2	3
AT2G14530	29	29	49	31	20	49
AT2G14540	0	3	0	4	1	0
AT2G14550	0	3	1	3	1	0
AT2G14560	1235	1367	1636	786	424	1609
AT2G14570	0	8	0	0	3	1
AT2G14610	47	114	210	108	33	82
AT2G14620	6	0	10	9	10	12
AT2G14640	0	1	1	0	0	0
AT2G14650	0	0	0	0	9	0
AT2G14660	28	25	18	1	0	10
AT2G14680	17	19	21	21	12	45
AT2G14700	0	8	0	2	0	0
AT2G14720	115	122	192	137	79	225
AT2G14740	49	42	84	51	36	80
AT2G14750	56	84	151	141	62	151
AT2G14760	0	0	0	0	1	0
AT2G14770	0	0	1	0	0	0
AT2G14800	0	0	3	1	2	0
AT2G14820	6	4	11	4	4	0
AT2G14830	15	8	31	15	14	19
AT2G14835	38	28	75	76	58	104
AT2G14840	0	11	0	0	3	0
AT2G14843	4	2	1	1	4	6
AT2G14850	10	7	11	8	8	20
AT2G14860	0	3	9	10	6	7
AT2G14880	74	91	145	67	34	96
AT2G14890	591	673	685	287	147	655
AT2G14900	10	5	13	0	4	4
AT2G14910	250	228	459	219	146	327
AT2G14920	0	0	0	0	3	0
AT2G14930	0	0	0	5	0	0
AT2G14935	0	2	0	0	0	0
AT2G14940	0	2	0	0	2	0
AT2G14970	0	0	0	0	2	0
AT2G14980	0	2	0	0	0	0
AT2G15000	64	42	108	58	51	95
AT2G15017	0	0	0	0	6	0
AT2G15020	15	17	28	8	5	12
AT2G15025	0	0	0	4	0	0
AT2G15030	0	8	1	0	0	0
AT2G15040	6	2	1	2	6	17
AT2G15042	6	9	20	23	11	20
AT2G15045	0	6	1	0	1	0
AT2G15050	33	51	92	43	18	44
AT2G15060	0	3	1	1	1	0
AT2G15070	0	7	0	0	0	0
AT2G15080	171	114	288	351	302	580
AT2G15090	24	44	60	20	6	23
AT2G15100	0	0	0	0	1	0
AT2G15110	0	0	0	0	4	0
AT2G15120	0	1	0	0	7	0
AT2G15130	0	0	1	1	3	3
AT2G15140	1	7	1	8	4	1
AT2G15160	0	0	0	0	10	0
AT2G15170	0	0	0	0	0	3
AT2G15190	0	6	0	0	4	0
AT2G15200	0	2	0	1	2	1
AT2G15220	6	4	0	4	4	15
AT2G15230	23	32	44	51	23	76
AT2G15240	41	42	53	40	25	84
AT2G15250	0	38	0	6	8	0
AT2G15270	23	28	42	41	21	61
AT2G15280	15	20	26	19	8	28
AT2G15290	262	215	458	210	153	331
AT2G15292	5	16	24	25	7	22
AT2G15300	2	1	3	5	3	7
AT2G15310	6	2	14	15	14	15
AT2G15320	120	99	250	188	133	243
AT2G15325	0	3	0	0	0	0
AT2G15330	0	0	0	0	2	0
AT2G15340	0	7	1	0	2	0
AT2G15380	0	7	0	4	0	0
AT2G15390	29	28	53	119	76	181
AT2G15400	0	2	0	0	0	1
AT2G15410	0	0	1	0	5	0
AT2G15420	0	6	0	0	0	0
AT2G15430	34	32	37	19	12	46
AT2G15440	13	17	18	17	8	29
AT2G15480	14	21	32	61	28	79
AT2G15490	7	4	10	17	15	31
AT2G15510	0	0	1	0	0	0
AT2G15520	0	0	0	0	6	0
AT2G15530	64	56	110	62	44	100
AT2G15535	0	3	0	0	0	0
AT2G15540	0	0	0	0	1	0
AT2G15550	0	0	0	0	6	1
AT2G15555	4	1	1	1	3	0
AT2G15560	19	13	29	17	15	29
AT2G15570	244	206	264	220	169	569
AT2G15580	104	100	165	62	40	107
AT2G15600	0	1	0	0	0	0
AT2G15620	279	323	504	330	174	507
AT2G15630	1	5	6	9	5	12
AT2G15640	0	0	0	0	1	0
AT2G15650	0	1	0	0	5	0
AT2G15660	0	3	0	0	1	0
AT2G15670	0	6	9	8	2	5
AT2G15690	54	49	97	86	58	133
AT2G15695	59	108	130	82	25	109
AT2G15700	0	0	0	0	1	0
AT2G15720	0	0	0	0	2	0
AT2G15730	7	8	10	14	8	24
AT2G15750	0	6	0	0	4	0
AT2G15760	15	16	22	37	21	64
AT2G15770	0	2	0	0	0	0
AT2G15780	8	6	3	0	0	7
AT2G15790	11	25	35	20	5	19
AT2G15800	0	0	0	0	6	0
AT2G15810	0	6	0	0	0	0
AT2G15820	48	38	67	22	18	43
AT2G15830	70	63	90	48	33	103
AT2G15840	0	3	5	12	6	13
AT2G15860	43	76	90	83	27	116
AT2G15880	249	210	169	116	96	458
AT2G15890	1458	1093	1706	809	699	2003
AT2G15900	35	45	50	41	18	76
AT2G15910	11	9	11	7	6	18
AT2G15920	0	7	1	0	0	2
AT2G15940	0	2	1	3	1	0
AT2G15960	964	1162	959	561	253	1414
AT2G15970	1044	1206	2243	567	306	734
AT2G15980	32	36	59	43	25	65
AT2G16015	0	8	1	0	0	0
AT2G16018	1	2	1	6	4	1
AT2G16030	3	0	1	0	3	0
AT2G16040	0	0	0	0	8	0
AT2G16050	9	13	22	13	6	15
AT2G16060	3	1	0	6	0	0
AT2G16070	37	51	60	52	21	87
AT2G16090	19	16	26	7	6	15
AT2G16100	0	0	0	1	0	0
AT2G16120	0	2	0	0	0	0
AT2G16140	0	5	0	0	5	0
AT2G16150	0	0	1	0	0	0
AT2G16180	0	9	0	0	4	0
AT2G16190	0	8	1	0	12	0
AT2G16210	0	0	0	0	1	0
AT2G16220	0	10	0	0	10	0
AT2G16230	0	7	0	0	0	0
AT2G16250	1	7	10	6	0	4
AT2G16260	0	11	0	0	4	0
AT2G16270	0	3	5	6	3	5
AT2G16280	85	74	140	63	44	105
AT2G16290	0	2	0	0	0	0
AT2G16310	0	0	0	1	0	0
AT2G16340	0	3	1	2	0	0
AT2G16360	0	0	0	0	1	0
AT2G16365	62	66	90	72	41	136
AT2G16367	0	15	0	0	7	0
AT2G16370	15	37	55	47	14	46
AT2G16380	27	33	34	32	15	64
AT2G16390	6	6	7	1	3	8
AT2G16400	87	74	150	75	54	120
AT2G16405	24	18	48	33	24	44
AT2G16430	99	98	156	286	178	504
AT2G16440	0	3	4	1	2	4
AT2G16460	19	17	37	30	21	41
AT2G16485	64	122	126	131	36	192
AT2G16490	0	0	0	0	1	0
AT2G16500	111	94	157	141	103	276
AT2G16505	0	4	0	0	0	0
AT2G16510	142	165	240	147	77	240
AT2G16530	11	11	8	1	1	9
AT2G16540	0	0	0	0	2	0
AT2G16550	0	0	0	3	1	0
AT2G16560	0	9	0	0	0	0
AT2G16570	4	7	10	11	5	11
AT2G16580	0	0	1	0	0	0
AT2G16586	56	46	129	97	69	111
AT2G16595	13	11	18	20	14	37
AT2G16600	950	1023	1639	942	536	1513
AT2G16630	479	684	1161	522	234	621
AT2G16640	101	119	198	185	97	265
AT2G16650	14	12	15	10	7	22
AT2G16660	448	290	540	185	185	460
AT2G16670	0	1	1	0	0	0
AT2G16690	0	8	0	0	0	0
AT2G16700	161	148	174	167	115	424
AT2G16710	69	62	148	129	86	161
AT2G16720	1	11	14	54	15	54
AT2G16730	0	5	0	0	7	0
AT2G16740	119	83	231	167	136	232
AT2G16750	30	20	57	14	13	17
AT2G16760	0	0	0	0	0	1
AT2G16770	4	4	18	18	12	12
AT2G16780	5	21	22	23	3	24
AT2G16790	5	1	4	1	3	5
AT2G16800	37	58	74	40	15	56
AT2G16820	0	0	0	0	5	0
AT2G16830	0	2	0	0	0	0
AT2G16835	0	0	0	0	2	0
AT2G16850	3	3	7	8	5	9
AT2G16860	173	208	206	173	82	382
AT2G16870	12	1	16	10	16	23
AT2G16880	6	12	27	36	16	28
AT2G16881	0	0	0	0	2	0
AT2G16890	11	6	11	1	5	10
AT2G16895	0	8	0	4	15	0
AT2G16900	103	111	114	216	120	507
AT2G16905	0	33	0	3	43	0
AT2G16910	0	4	0	0	3	4
AT2G16920	34	36	48	29	16	55
AT2G16930	25	26	44	32	19	48
AT2G16940	204	260	252	192	83	405
AT2G16950	86	63	137	91	74	159
AT2G16970	0	7	0	0	0	0
AT2G16980	0	2	1	0	7	0
AT2G16990	5	15	19	9	1	6
AT2G17000	0	0	0	0	1	0
AT2G17020	10	13	27	20	11	22
AT2G17030	11	11	9	4	3	14
